# Yang et al. (2019) source catalog, Version 1.0 
# 04/06/2019
# ------------------------------
#
# GENERAL INFORMATION 
#
# The source catalog used in the Yang et al. (2019) paper:
# "Evident black hole-bulge coevolution in the distant universe"
# Yang, G.; Brandt, W. N.; Alexander, D. M.; Chen, C.-T. J.; Ni, Q.;
# Vito, F.; Zhu, F.-F. (2019, MNRAS, in press).
# arXiv: 1903.00003 [astro-ph.GA]
#
# Sources from CANDELS/GOODS-North are not contained in this
# catalog as the formal paper (Barro et al. in prep.) is not
# published yet. We will update this catalog to include
# GOODS-North data after the publication of Barro et al. (in prep.)
#
# Any queries/feedback about this catalog should be sent
# to both Dr. Guang Yang (gyang206265@gmail.com) and
# This catalog is available at
#  http://www.personal.psu.edu/gxy909/
#
# Below we briefly describe each column. To understand these,
# one should make reference to the Yang et al. (2018) paper
# described above.
#
# If we find any issues with this catalog, we will continue to
# improve it. Thus, before using them in a final scientific work,
# we suggest that you download the latest version available.
# ------------------------------
#
# Column Description
#
# field: 1=GOODS-South, 2=GOODS-North (not released now), 3=EGS, 4=UDS, 5=COSMOS
# CANDELS_ID: the ID in the CANDELS catalog
# ra, dec: J2000 coordinates
# z: redshift from the CANDELS catalog 
# morph_type: 0=bulge-dominated, 1=comparison; 
# log(Mstar): log(stellar mass) in units of M_sun; 
#             the median value of five CANDELS SED-fitting teams
# log(SFR): log(star formation rate) in units of M_sun/yr; 
#             the median value of five CANDELS SED-fitting team
#             or derived from Herschel FIR photometry.
#             Note that the bottom value is set to -10
# SFR_type: 0=SED-fitting, 1=Herschel FIR
# log(Lx): log(intrinsic 2-10 keV X-ray luminosity) in units of erg/s
#          for X-ray non-detected sources, the value is set to -99
# ------------------------------
#
# Catalog Data
#
# field CANDELS_ID ra dec z morph_type log(Mstar) log(SFR) SFR_type log(Lx) 
5 16383 150.11800 2.374355 1.18 1  10.30   1.42 1 -99.00
5 16419 150.11910 2.373850 1.25 1  10.15   1.86 0 -99.00
5 16441 150.14620 2.374254 1.28 0  10.97  -0.05 0 -99.00
5 16483 150.06717 2.375182 1.25 1   9.88   0.89 0 -99.00
5 16487 150.16909 2.374563 0.90 1  10.25   1.90 1 -99.00
5 16497 150.13573 2.376182 1.15 1   9.99   0.18 0 -99.00
5 16511 150.09661 2.376344 1.12 1   9.93   0.15 0 -99.00
5 16531 150.18226 2.375859 1.08 1  10.38   0.63 0 -99.00
5 16538 150.14000 2.375976 0.90 1  10.62  -0.17 0 -99.00
5 16539 150.12914 2.376290 0.61 1   9.85  -0.11 0 -99.00
5 16545 150.11426 2.376063 1.35 1  10.01   1.52 0 -99.00
5 16547 150.18573 2.375272 0.66 1  10.26   1.15 1 -99.00
5 16558 150.19039 2.376605 1.47 1   9.97   2.09 1 -99.00
5 16563 150.19971 2.373647 0.68 1  11.08  -0.50 0 -99.00
5 16596 150.09623 2.376969 1.24 0  10.60  -1.01 0 -99.00
5 16611 150.20068 2.375849 0.73 1  10.13   1.55 1 -99.00
5 16630 150.20369 2.377744 1.22 0  10.16  -1.56 0 -99.00
5 16640 150.18504 2.377404 1.37 1   9.88   0.79 0 -99.00
5 16665 150.20239 2.377202 0.79 1  10.54   1.48 1 -99.00
5 16675 150.10276 2.377718 1.24 1  10.04   0.94 0 -99.00
5 16701 150.13176 2.377907 1.26 1  10.75   1.53 1 -99.00
5 16716 150.09583 2.378720 1.34 1  10.01   0.18 0 -99.00
5 16734 150.09695 2.378748 1.35 1  10.19   1.06 0 -99.00
5 16753 150.11320 2.378106 0.51 1  10.59   0.96 1 -99.00
5 16808 150.16547 2.379227 1.44 1  10.71   1.46 1 -99.00
5 16809 150.16750 2.379901 1.48 0   9.70   0.64 0 -99.00
5 16815 150.20331 2.380110 1.26 1  10.47  -0.02 0  43.35
5 16821 150.09626 2.379216 1.25 1  10.34   1.12 0 -99.00
5 16827 150.12493 2.379982 1.22 1   9.99   1.33 0 -99.00
5 16834 150.09959 2.379752 0.88 1  10.15   1.83 1 -99.00
5 16855 150.19457 2.380141 1.44 1   9.99   0.94 0 -99.00
5 16859 150.12613 2.380504 1.14 0   9.99   0.09 0 -99.00
5 16878 150.05742 2.378575 0.61 1   9.74  -0.09 0 -99.00
5 16921 150.10581 2.380245 0.88 1  10.38   1.84 1 -99.00
5 16976 150.11504 2.380956 1.12 1  10.89   1.31 1 -99.00
5 17074 150.10324 2.380573 1.02 1   9.98   1.24 0 -99.00
5 17075 150.18664 2.381759 0.60 1  10.42   0.02 0 -99.00
5 17077 150.09257 2.382749 1.20 0  10.45  -1.24 0 -99.00
5 17088 150.20219 2.382422 1.07 0  10.22   0.08 0 -99.00
5 17100 150.20175 2.382286 1.07 1  11.01  -1.10 0 -99.00
5 17118 150.18887 2.382292 0.53 1   9.95   0.16 0 -99.00
5 17149 150.12481 2.382287 1.25 1  11.07  -0.19 0 -99.00
5 17187 150.19169 2.384566 1.44 1   9.88   1.40 0 -99.00
5 17202 150.07421 2.384612 1.38 1  10.77   1.85 1 -99.00
5 17247 150.13776 2.384570 1.26 1   9.72   0.98 0 -99.00
5 17272 150.12850 2.385508 1.32 0   9.79   1.03 0 -99.00
5 17308 150.15267 2.385281 0.89 0  10.08  -1.60 0 -99.00
5 17340 150.18337 2.385553 0.72 0  10.31   0.20 0 -99.00
5 17346 150.18446 2.386075 1.39 1   9.91   1.05 0 -99.00
5 17376 150.08997 2.383627 0.52 0  11.00   0.96 1 -99.00
5 17415 150.11695 2.386924 0.94 1  10.32   1.50 1 -99.00
5 17424 150.19646 2.387424 0.89 0  10.10  -1.81 0 -99.00
5 17431 150.07085 2.387398 0.98 1   9.80   1.10 0 -99.00
5 17445 150.07521 2.386558 1.04 1  10.28   1.74 1 -99.00
5 17463 150.12253 2.387202 1.16 1  10.17   1.17 0 -99.00
5 17485 150.13164 2.387644 0.70 1   9.72   0.85 0 -99.00
5 17486 150.18100 2.388299 1.45 1  10.08   1.94 1 -99.00
5 17496 150.07565 2.387737 1.29 1  10.29   1.51 0 -99.00
5 17524 150.13958 2.388576 0.87 1   9.71   1.02 0 -99.00
5 17545 150.12866 2.389246 1.32 1   9.86   1.01 0 -99.00
5 17560 150.06246 2.387837 1.26 0  10.87  -0.12 0 -99.00
5 17571 150.07633 2.389540 1.45 1  10.00   1.28 0 -99.00
5 17578 150.11228 2.387391 0.72 1  10.27   1.43 1 -99.00
5 17581 150.16063 2.387000 1.07 1  10.95   1.47 1 -99.00
5 17583 150.06164 2.388056 1.09 1  11.00   1.61 1 -99.00
5 17625 150.16546 2.389294 0.90 0  10.45  -1.22 0 -99.00
5 17651 150.09459 2.386801 0.51 1  10.53   1.03 1 -99.00
5 17667 150.15204 2.389300 0.87 1  10.37   0.69 0 -99.00
5 17670 150.17696 2.390090 1.41 1  10.85   1.48 1 -99.00
5 17677 150.06137 2.390346 0.92 1   9.76   0.10 0 -99.00
5 17691 150.06166 2.390687 1.13 1  10.09   0.70 0 -99.00
5 17696 150.05866 2.390503 1.47 1  10.50   1.90 1 -99.00
5 17711 150.19838 2.390959 1.38 1   9.86   1.39 0 -99.00
5 17737 150.16365 2.390871 0.88 1   9.89   0.57 0 -99.00
5 17749 150.19670 2.391399 1.45 1   9.98   0.96 0 -99.00
5 17755 150.16565 2.390848 0.88 1   9.93   1.07 0 -99.00
5 17760 150.16819 2.389876 0.51 1  10.20   1.14 1 -99.00
5 17797 150.09564 2.390666 1.16 1  10.15   1.16 0 -99.00
5 17819 150.16523 2.391912 0.66 1   9.80   0.43 0 -99.00
5 17825 150.14991 2.392446 1.44 0  10.29   1.40 0 -99.00
5 17831 150.15939 2.391060 0.89 1  11.14   1.16 1 -99.00
5 17858 150.06633 2.393274 1.04 1   9.79  -3.61 0 -99.00
5 17860 150.15440 2.391255 0.87 1  10.23   1.64 1 -99.00
5 17867 150.13660 2.393098 1.28 1  10.14   1.03 0 -99.00
5 17871 150.05586 2.393120 0.68 1   9.87  -1.06 0 -99.00
5 17878 150.15018 2.392979 0.90 0  10.32  -1.24 0 -99.00
5 17896 150.15610 2.391749 0.89 1  10.33  -0.93 0 -99.00
5 17911 150.11905 2.391302 0.88 1  11.03   0.49 0 -99.00
5 17919 150.06670 2.393546 0.89 1  10.22   0.47 0 -99.00
5 17927 150.15143 2.393278 1.39 1  10.59   1.63 1 -99.00
5 17937 150.14456 2.393284 0.88 1  10.00   0.08 0 -99.00
5 17949 150.15367 2.393135 0.90 0  10.34  -1.21 0 -99.00
5 17962 150.20506 2.394498 1.49 0  10.46  -0.94 0 -99.00
5 17975 150.15285 2.393476 1.14 1  10.92  -0.51 0 -99.00
5 18055 150.19702 2.395345 0.66 1   9.73  -0.29 0 -99.00
5 18060 150.20153 2.394265 0.52 0  10.86  -1.21 0 -99.00
5 18074 150.08127 2.394639 0.88 1   9.97   1.06 0 -99.00
5 18106 150.06812 2.396015 0.62 1   9.73  -0.68 0 -99.00
5 18131 150.15615 2.394230 0.60 1  10.76  -1.22 0 -99.00
5 18135 150.07748 2.394554 0.89 1  10.89   1.59 1 -99.00
5 18140 150.09469 2.391333 0.54 1  10.03   0.77 0 -99.00
5 18141 150.15652 2.393120 0.60 0  10.95  -2.80 0 -99.00
5 18147 150.06881 2.396284 0.92 1  10.18  -1.55 0 -99.00
5 18175 150.06782 2.395688 0.91 0  10.73  -1.14 0 -99.00
5 18184 150.12180 2.394573 0.89 1  11.09   0.62 0 -99.00
5 18188 150.16780 2.396654 0.69 1  10.09   1.36 1 -99.00
5 18190 150.18217 2.394859 0.68 1  10.87   0.05 0 -99.00
5 18201 150.06637 2.397519 1.04 1   9.96  -1.71 0 -99.00
5 18203 150.06154 2.396648 0.87 0  10.44  -1.14 0 -99.00
5 18204 150.15665 2.395309 0.91 1  10.58  -0.92 0 -99.00
5 18239 150.11754 2.396879 0.63 1   9.93   0.94 0 -99.00
5 18242 150.14503 2.397726 0.90 0  10.22  -1.31 0 -99.00
5 18256 150.20252 2.397565 0.88 1  10.08   0.35 0 -99.00
5 18300 150.05695 2.397977 0.79 1  10.22   1.79 1 -99.00
5 18323 150.10625 2.397184 0.61 1   9.96   0.70 0 -99.00
5 18325 150.18542 2.398347 1.22 1  10.53   1.76 1 -99.00
5 18337 150.07225 2.398735 1.01 1  10.36   1.42 1 -99.00
5 18378 150.11530 2.399711 1.24 0  10.26  -0.53 0 -99.00
5 18383 150.20304 2.398756 0.87 1   9.97   0.47 0 -99.00
5 18401 150.14710 2.399089 0.71 1   9.71   0.39 0 -99.00
5 18411 150.17289 2.399216 0.84 1  10.33   1.23 1 -99.00
5 18435 150.13593 2.399566 0.87 1  10.04  -0.33 0 -99.00
5 18441 150.07210 2.400127 1.42 0  10.75  -0.77 0 -99.00
5 18449 150.19655 2.400169 0.88 1   9.89   0.98 1 -99.00
5 18465 150.17537 2.399917 0.97 1  10.21   0.80 0 -99.00
5 18473 150.05916 2.399821 1.26 1  10.73   1.65 1 -99.00
5 18512 150.15177 2.396136 1.48 0  10.82   1.34 0 -99.00
5 18515 150.15288 2.398278 1.46 1  11.60   1.19 0 -99.00
5 18530 150.09754 2.401238 1.30 1  10.73   1.56 1 -99.00
5 18536 150.06195 2.399165 1.09 1  10.65  -0.39 0 -99.00
5 18539 150.10663 2.399869 0.59 1   9.86   0.11 0 -99.00
5 18553 150.07034 2.401031 0.85 1   9.95   1.07 0 -99.00
5 18561 150.19860 2.401449 0.85 0   9.74  -1.86 0 -99.00
5 18565 150.17664 2.401244 0.86 1  10.39   1.23 0 -99.00
5 18598 150.05432 2.401497 1.27 1   9.93   1.24 0 -99.00
5 18659 150.18755 2.402308 0.90 1   9.80  -0.59 0 -99.00
5 18670 150.19621 2.403071 0.67 0   9.85   0.22 0 -99.00
5 18689 150.14350 2.402692 1.12 1   9.72   0.93 0 -99.00
5 18705 150.19900 2.402223 0.88 1  10.79  -0.84 0 -99.00
5 18725 150.18777 2.403561 0.87 0   9.70   0.60 0 -99.00
5 18738 150.15092 2.403695 1.06 1  10.18   0.44 0 -99.00
5 18741 150.05654 2.402906 0.83 0  10.14  -1.77 0 -99.00
5 18752 150.15298 2.394422 0.90 0  11.56   0.24 0 -99.00
5 18758 150.11348 2.403820 0.71 1   9.78   0.00 0 -99.00
5 18772 150.10793 2.401630 0.64 1   9.95   1.10 0 -99.00
5 18800 150.08756 2.404051 0.69 1  10.17   1.16 1 -99.00
5 18814 150.15109 2.403452 0.89 1  10.55  -0.72 0 -99.00
5 18829 150.17399 2.402963 0.98 0  10.72   1.53 1  44.22
5 18844 150.11363 2.404148 0.69 0  10.28   0.81 1 -99.00
5 18857 150.10102 2.404472 1.27 0  10.73  -0.26 0 -99.00
5 18860 150.09004 2.404162 0.53 1  10.05   0.59 1 -99.00
5 18913 150.10310 2.404798 1.09 1   9.74   0.44 0 -99.00
5 18919 150.15523 2.405743 0.88 1  10.18   1.09 1 -99.00
5 18980 150.14014 2.405974 0.88 1  10.19   1.49 0 -99.00
5 18982 150.17128 2.405840 0.69 1  10.24   1.07 1 -99.00
5 18987 150.16893 2.406944 1.47 1   9.83   1.20 0 -99.00
5 18994 150.06557 2.405701 0.88 1  10.05   0.54 0 -99.00
5 19000 150.07936 2.405463 0.89 1  10.09   0.80 0 -99.00
5 19030 150.20299 2.403810 0.62 0  10.75  -2.28 0 -99.00
5 19031 150.15745 2.406495 0.83 1  10.70  -2.06 0 -99.00
5 19037 150.09718 2.407426 1.41 1   9.76   1.09 0 -99.00
5 19061 150.06453 2.406169 0.87 1  10.11   1.17 0 -99.00
5 19063 150.19604 2.407653 0.93 1  10.13  -1.47 0 -99.00
5 19064 150.06506 2.405988 0.89 1  10.54   1.11 1 -99.00
5 19065 150.19749 2.406222 0.90 1  10.36   1.09 1 -99.00
5 19074 150.17179 2.406882 0.85 0  10.34  -2.13 0 -99.00
5 19085 150.16922 2.407773 1.48 1  10.04   1.41 1 -99.00
5 19107 150.06061 2.406473 0.87 1  10.78  -1.01 0 -99.00
5 19114 150.19227 2.407896 1.15 0  10.21   1.41 0 -99.00
5 19129 150.07406 2.407583 0.87 1   9.70   0.54 0 -99.00
5 19139 150.13961 2.407059 0.90 0  10.82  -0.14 0 -99.00
5 19156 150.05278 2.408715 1.10 1   9.87   1.50 0 -99.00
5 19178 150.15808 2.404613 0.90 0  10.71  -1.05 0 -99.00
5 19179 150.07956 2.406835 0.71 1  10.37   0.13 0 -99.00
5 19184 150.07942 2.408458 0.88 1   9.70   1.15 1 -99.00
5 19206 150.16429 2.408815 0.84 1  10.20   1.52 1 -99.00
5 19224 150.16491 2.407767 0.87 1  10.10   1.00 0 -99.00
5 19255 150.06951 2.409404 0.91 0  10.32  -1.58 0 -99.00
5 19271 150.08428 2.409724 1.47 1  10.01   1.27 0 -99.00
5 19289 150.19138 2.406478 0.89 1  10.76   1.51 1 -99.00
5 19295 150.19085 2.408686 0.91 1  10.54   1.62 1 -99.00
5 19340 150.06415 2.409603 0.88 1  10.75   1.59 1 -99.00
5 19379 150.17068 2.410073 0.84 1  10.45   1.42 1 -99.00
5 19380 150.19117 2.411365 1.41 1   9.73   0.46 0 -99.00
5 19402 150.15218 2.411716 1.15 1   9.98   0.92 0 -99.00
5 19410 150.15222 2.411407 0.91 0  10.30   0.98 1 -99.00
5 19412 150.15948 2.411265 0.88 1  10.32   1.24 1 -99.00
5 19472 150.18198 2.411048 0.61 1  10.07   0.50 0 -99.00
5 19480 150.07158 2.411123 0.88 1  10.41  -0.29 0 -99.00
5 19491 150.08718 2.412795 1.21 1   9.84   1.03 0 -99.00
5 19530 150.07189 2.412753 1.27 1   9.74   0.65 0 -99.00
5 19541 150.17038 2.412247 0.71 1  10.81   0.57 0 -99.00
5 19607 150.06863 2.412617 0.73 1  10.87  -0.65 0  42.19
5 19625 150.08222 2.413845 0.72 1   9.74   0.40 0 -99.00
5 19632 150.19227 2.414370 0.99 1   9.94   0.79 0 -99.00
5 19639 150.09079 2.413293 0.70 1  10.22   1.17 1 -99.00
5 19655 150.16424 2.414777 1.38 1  10.24   0.68 0 -99.00
5 19666 150.17230 2.415016 1.26 1   9.81   0.85 0 -99.00
5 19670 150.07233 2.415090 0.91 1  10.18   0.91 0 -99.00
5 19671 150.18733 2.414287 0.81 1   9.92   0.93 1 -99.00
5 19681 150.18443 2.413590 0.61 1   9.93   0.68 0 -99.00
5 19684 150.09821 2.414914 0.73 0   9.86   1.05 0 -99.00
5 19691 150.06668 2.415165 0.69 1   9.87  -0.41 0 -99.00
5 19748 150.15837 2.415402 0.90 1  10.78  -0.92 0  43.84
5 19751 150.13737 2.415817 1.27 1   9.93  -0.41 0 -99.00
5 19758 150.07286 2.414832 0.93 1  10.29   1.68 1 -99.00
5 19762 150.14684 2.414817 1.18 1  10.22   1.42 0 -99.00
5 19769 150.07239 2.411421 0.53 1  10.90  -1.09 0 -99.00
5 19771 150.14628 2.414807 0.89 1  10.36   1.23 1 -99.00
5 19782 150.16391 2.414268 0.88 1  10.12   0.77 0 -99.00
5 19786 150.14440 2.415861 0.92 1   9.94   1.32 1 -99.00
5 19788 150.15414 2.415659 1.02 1  10.63  -0.96 0 -99.00
5 19790 150.07520 2.415236 0.53 1  10.10   0.16 0 -99.00
5 19801 150.17193 2.415701 0.86 1   9.74   0.95 0 -99.00
5 19830 150.11570 2.416347 1.19 1   9.79   1.92 0 -99.00
5 19845 150.12440 2.415866 0.84 0  10.83  -0.19 0 -99.00
5 19855 150.05629 2.415299 0.73 1   9.86   1.91 1 -99.00
5 19922 150.08622 2.418128 1.47 1   9.83   1.23 0 -99.00
5 19925 150.06415 2.417868 1.10 0  10.77  -0.34 0  43.67
5 19926 150.16949 2.415926 0.66 1   9.87   0.46 0 -99.00
5 19948 150.18330 2.417748 0.71 1  10.14  -1.56 0 -99.00
5 19975 150.05783 2.418451 0.71 1   9.90   0.22 0 -99.00
5 20018 150.15950 2.418065 0.89 1  11.00  -1.48 0 -99.00
5 20085 150.12845 2.419440 0.73 1   9.77   1.07 0 -99.00
5 20091 150.13283 2.419952 0.91 0  10.25  -0.15 0 -99.00
5 20099 150.14947 2.420186 0.93 0   9.83  -1.24 0 -99.00
5 20100 150.13073 2.419194 1.13 1   9.73   0.83 0 -99.00
5 20107 150.16432 2.419766 0.96 1   9.85   0.72 0 -99.00
5 20130 150.11065 2.420554 0.83 1  10.07   1.56 0 -99.00
5 20197 150.11004 2.421082 1.05 1   9.98   1.10 0 -99.00
5 20224 150.12682 2.421685 0.72 1   9.71   0.53 0 -99.00
5 20238 150.18154 2.421366 0.73 0  10.40  -2.52 0 -99.00
5 20294 150.10421 2.421920 0.71 0  10.32  -0.91 0 -99.00
5 20301 150.06790 2.419756 0.72 0  11.00  -0.94 0 -99.00
5 20310 150.09524 2.423353 1.47 1   9.95   1.23 0 -99.00
5 20322 150.13158 2.422176 0.89 1  10.65  -1.04 0 -99.00
5 20333 150.07027 2.422970 0.71 1   9.84   1.26 1 -99.00
5 20348 150.19706 2.422364 0.96 1  10.76   1.31 1 -99.00
5 20349 150.06181 2.421381 0.68 1  10.19   1.36 1 -99.00
5 20364 150.13161 2.421481 0.70 1   9.86   1.00 1 -99.00
5 20382 150.10295 2.422622 0.88 0   9.99   0.07 0 -99.00
5 20387 150.18678 2.423813 0.86 0  10.63  -0.92 0 -99.00
5 20431 150.10292 2.423286 1.08 1  10.02   0.48 0 -99.00
5 20435 150.17249 2.423897 0.85 1  10.55   2.16 1 -99.00
5 20440 150.19293 2.422939 0.72 1  10.67   0.95 1 -99.00
5 20441 150.17609 2.424729 1.20 1  10.35   0.93 0 -99.00
5 20459 150.18143 2.423412 0.73 0  10.94   0.06 0  43.09
5 20498 150.17840 2.425563 1.22 0  10.40  -1.09 0 -99.00
5 20531 150.07432 2.425386 0.90 1  10.41   0.57 0 -99.00
5 20606 150.18566 2.425971 0.72 1  10.55   0.45 0 -99.00
5 20620 150.10201 2.425966 0.73 1  10.45   1.64 1 -99.00
5 20657 150.10327 2.427207 0.91 1  10.21   0.35 0 -99.00
5 20664 150.06738 2.427618 0.74 1  10.14   0.96 0 -99.00
5 20680 150.12299 2.426660 0.86 1  10.74   1.29 1 -99.00
5 20691 150.10171 2.428032 0.90 0  10.10  -1.21 0 -99.00
5 20705 150.13455 2.428717 0.90 1  10.27   0.97 1 -99.00
5 20735 150.08941 2.429020 0.87 0  10.03  -1.21 0 -99.00
5 20738 150.10889 2.427998 0.90 0   9.97  -0.66 0 -99.00
5 20762 150.16729 2.430048 1.11 1  10.40  -0.19 0 -99.00
5 20770 150.11227 2.430287 1.49 0   9.92   0.93 0 -99.00
5 20779 150.10218 2.428097 0.89 1  10.27   1.75 1 -99.00
5 20795 150.05785 2.427233 0.68 1  11.17   0.08 0 -99.00
5 20805 150.08937 2.429470 0.89 0  10.62  -1.74 0 -99.00
5 20816 150.18433 2.429488 0.74 1   9.78   1.46 1 -99.00
5 20825 150.12790 2.428936 0.53 1   9.82   0.91 0 -99.00
5 20902 150.07662 2.428320 0.75 1  10.74   0.53 0  42.71
5 20920 150.18327 2.431983 0.88 0   9.96  -1.63 0 -99.00
5 20930 150.09759 2.431004 0.88 1  10.58  -0.76 0 -99.00
5 20992 150.13426 2.432494 0.65 1   9.91  -0.87 0 -99.00
5 21006 150.07954 2.430014 0.89 0  11.19  -0.67 0 -99.00
5 21015 150.18413 2.433600 1.49 1   9.78   1.15 0 -99.00
5 21025 150.12639 2.432867 1.13 1  10.73   1.98 1 -99.00
5 21027 150.05480 2.430741 0.73 1  10.54   1.48 1 -99.00
5 21053 150.12409 2.431413 0.74 1  10.23   1.39 1 -99.00
5 21054 150.18844 2.433678 0.89 1   9.74   0.56 0 -99.00
5 21064 150.13833 2.434110 1.43 1   9.78   1.30 0 -99.00
5 21067 150.12782 2.433386 0.68 0  10.18  -2.75 0 -99.00
5 21141 150.12101 2.432743 0.52 1   9.78   0.82 0 -99.00
5 21159 150.06807 2.426267 0.52 1   9.72   1.89 0 -99.00
5 21180 150.11210 2.433991 1.08 1  10.86   1.08 1 -99.00
5 21226 150.10525 2.434981 0.70 1  10.12   1.94 1 -99.00
5 21238 150.07082 2.430852 0.77 1  11.46   0.02 0 -99.00
5 21247 150.05481 2.436193 1.44 1  10.21   1.09 0 -99.00
5 21265 150.17435 2.435555 0.65 1   9.74   0.80 0 -99.00
5 21269 150.15520 2.436183 1.34 0  10.47  -0.42 0 -99.00
5 21284 150.13278 2.436564 1.48 1  10.07   1.50 0 -99.00
5 21295 150.10243 2.433138 0.90 0  10.37   0.12 0 -99.00
5 21307 150.11757 2.436841 0.87 1   9.97   0.13 0 -99.00
5 21332 150.07746 2.437006 0.89 1   9.97  -0.38 0 -99.00
5 21343 150.13621 2.437216 1.12 1   9.95   0.22 0 -99.00
5 21436 150.13221 2.437207 0.91 1  10.37   1.58 1 -99.00
5 21438 150.11088 2.439007 1.42 1  10.16   0.95 0 -99.00
5 21439 150.06921 2.438953 1.43 1   9.80   0.78 0 -99.00
5 21441 150.13197 2.439136 1.12 1   9.75   0.94 0 -99.00
5 21442 150.10218 2.438350 1.08 1  10.66   1.45 1 -99.00
5 21458 150.14372 2.439155 1.19 1   9.77   0.88 0 -99.00
5 21461 150.19296 2.438909 1.21 0  10.69  -0.99 0 -99.00
5 21476 150.07106 2.438827 0.74 0   9.95   0.30 0 -99.00
5 21496 150.18160 2.440007 1.09 1   9.73   0.85 0 -99.00
5 21503 150.14303 2.439190 1.13 1   9.73   1.15 0 -99.00
5 21508 150.14361 2.439900 1.14 1  10.08   1.28 1 -99.00
5 21527 150.10971 2.439155 1.09 1  10.58   0.04 0 -99.00
5 21531 150.10553 2.438996 0.75 1  10.76  -0.75 0 -99.00
5 21538 150.15404 2.439885 0.93 1   9.78   0.82 0 -99.00
5 21547 150.15547 2.436538 1.34 1  11.18   0.18 0 -99.00
5 21655 150.10428 2.440684 0.72 1  10.19   1.26 1 -99.00
5 21656 150.17707 2.441903 1.15 1  10.20  -1.55 0 -99.00
5 21661 150.17631 2.441927 1.16 0   9.99  -2.53 0 -99.00
5 21695 150.12943 2.442087 0.88 1   9.93   0.78 0 -99.00
5 21706 150.13774 2.441855 1.18 1  10.28   1.31 1 -99.00
5 21736 150.07504 2.433436 0.95 1  10.63   1.07 1 -99.00
5 21750 150.19501 2.443175 1.28 1  10.44   1.36 1 -99.00
5 21766 150.12675 2.443066 1.05 1   9.88   1.10 0 -99.00
5 21774 150.05578 2.443490 1.18 1  10.19   1.13 0 -99.00
5 21840 150.05843 2.442725 0.92 1  10.42   0.93 1 -99.00
5 21854 150.08346 2.443938 1.29 0  10.32  -0.63 0 -99.00
5 21870 150.07869 2.443401 0.67 1  10.62  -1.30 0 -99.00
5 21875 150.15347 2.443077 0.90 1  10.70   1.55 1 -99.00
5 21902 150.12469 2.444470 1.47 1  10.40   1.58 1 -99.00
5 21923 150.15483 2.439273 0.89 1  10.66   0.82 0 -99.00
5 21942 150.15216 2.444192 0.98 1  10.29   1.72 1 -99.00
5 22082 150.19078 2.445196 0.51 1  10.03   0.71 0 -99.00
5 22094 150.13518 2.446969 1.13 0  10.09  -0.42 0 -99.00
5 22120 150.07180 2.447509 1.00 1   9.97   1.76 1 -99.00
5 22125 150.19247 2.445650 0.62 1  10.39   0.23 0 -99.00
5 22127 150.12409 2.446485 1.05 1  10.35   2.06 1 -99.00
5 22145 150.10852 2.448100 1.21 1  10.28   0.37 0 -99.00
5 22176 150.11239 2.448380 1.15 0   9.92  -0.03 0 -99.00
5 22208 150.07932 2.448336 1.39 1  10.00   1.05 0 -99.00
5 22213 150.09794 2.446785 1.07 0  11.18  -0.45 0 -99.00
5 22216 150.16566 2.449094 0.80 1   9.76   0.83 0 -99.00
5 22223 150.09710 2.448022 1.05 1   9.89   1.33 0 -99.00
5 22228 150.14167 2.446048 0.88 1  11.02  -0.64 0 -99.00
5 22302 150.15174 2.449858 1.18 1   9.93   1.40 0 -99.00
5 22308 150.06516 2.449359 0.72 1  10.12   0.42 0 -99.00
5 22365 150.09259 2.450228 0.80 1  10.39   1.23 0 -99.00
5 22367 150.07507 2.450787 0.93 1  10.28   1.40 1 -99.00
5 22369 150.09307 2.450270 0.82 1  10.34   1.49 1 -99.00
5 22396 150.05629 2.449044 0.72 0  10.81  -2.17 0 -99.00
5 22408 150.18285 2.451103 0.69 0  10.26  -1.52 0 -99.00
5 22414 150.11685 2.451846 0.75 1   9.74   0.84 0 -99.00
5 22444 150.07715 2.452088 0.72 0  10.15  -2.77 0 -99.00
5 22446 150.14125 2.452235 0.69 0  10.00  -2.38 0 -99.00
5 22447 150.08026 2.452323 1.38 1  10.51   1.21 0 -99.00
5 22474 150.14000 2.452681 1.46 1   9.97   1.27 1 -99.00
5 22492 150.05557 2.449150 0.73 1  11.18   1.31 1  43.08
5 22510 150.09773 2.452952 0.70 0   9.72  -0.72 0 -99.00
5 22558 150.05945 2.453378 1.09 1  10.52   0.09 0 -99.00
5 22569 150.15115 2.451263 0.88 1  10.92  -0.75 0 -99.00
5 22594 150.14166 2.454712 1.47 1   9.85   0.82 0 -99.00
5 22599 150.17124 2.453773 0.93 0  10.51   0.67 0 -99.00
5 22609 150.09252 2.454207 0.72 0  10.32  -0.85 0 -99.00
5 22626 150.10954 2.454230 1.34 1  10.48   1.69 1 -99.00
5 22640 150.16726 2.454266 1.12 1  10.04   0.60 0 -99.00
5 22647 150.19861 2.455243 1.49 0   9.72   1.13 0 -99.00
5 22649 150.09518 2.454684 0.92 1  10.11   1.05 1 -99.00
5 22663 150.12627 2.455626 1.15 1   9.82   1.39 0 -99.00
5 22665 150.15680 2.453067 0.90 1  10.67   1.38 1 -99.00
5 22680 150.14519 2.455465 1.17 1  10.02   1.19 0 -99.00
5 22682 150.18211 2.456047 1.43 0  10.09   0.74 0 -99.00
